county,town,precinct,office,district,party,candidate,votes
Windsor,W. Windsor,NA,Governor,NA,NA,Write-Ins,0
Orleans,Westfield,NA,Governor,NA,NA,Write-Ins,0
Chittenden,Westford,NA,Governor,NA,NA,Write-Ins,1
Windham,Westminster,Windham 4,Governor,NA,NA,Write-Ins,0
Windham,Westminster,Windham 5,Governor,NA,NA,Write-Ins,0
Orleans,Westmore,NA,Governor,NA,NA,Write-Ins,0
Windsor,Weston,NA,Governor,NA,NA,Write-Ins,0
Addison,Weybridge,NA,Governor,NA,NA,Write-Ins,0
Caledonia,Wheelock,NA,Governor,NA,NA,Write-Ins,0
Addison,Whiting,NA,Governor,NA,NA,Write-Ins,0
Windham,Whitingham,NA,Governor,NA,NA,Write-Ins,0
Orange,Williamstown,NA,Governor,NA,NA,Write-Ins,1
Chittenden,Williston,NA,Governor,NA,NA,Write-Ins,1
Windham,Wilmington,NA,Governor,NA,NA,Write-Ins,0
Windham,Windham,NA,Governor,NA,NA,Write-Ins,0
Windsor,Windsor,NA,Governor,NA,NA,Write-Ins,0
Bennington,Winhall,NA,Governor,NA,NA,Write-Ins,0
Chittenden,Winooski,NA,Governor,NA,NA,Write-Ins,0
Lamoille,Wolcott,NA,Governor,NA,NA,Write-Ins,0
Washington,Woodbury,NA,Governor,NA,NA,Write-Ins,0
Bennington,Woodford,NA,Governor,NA,NA,Write-Ins,0
Windsor,Woodstock,NA,Governor,NA,NA,Write-Ins,0
Washington,Worcester,NA,Governor,NA,NA,Write-Ins,0
Addison,Addison,NA,Governor,NA,NA,Blanks,0
Orleans,Albany,NA,Governor,NA,NA,Blanks,0
Grand Isle,Alburgh,NA,Governor,NA,NA,Blanks,0
Windsor,Andover,NA,Governor,NA,NA,Blanks,0
Bennington,Arlington,NA,Governor,NA,NA,Blanks,0
Windham,Athens,NA,Governor,NA,NA,Blanks,0
Franklin,Bakersfield,NA,Governor,NA,NA,Blanks,0
Windsor,Baltimore,NA,Governor,NA,NA,Blanks,0
Windsor,Barnard,NA,Governor,NA,NA,Blanks,0
Caledonia,Barnet,NA,Governor,NA,NA,Blanks,0
Washington,Barre City,Washington 3-1,Governor,NA,NA,Blanks,0
Washington,Barre City,Washington 3-2,Governor,NA,NA,Blanks,0
Washington,Barre City,Washington 3-3,Governor,NA,NA,Blanks,0
Washington,Barre Town,NA,Governor,NA,NA,Blanks,0
Orleans,Barton,NA,Governor,NA,NA,Blanks,0
Lamoille,Belvidere,NA,Governor,NA,NA,Blanks,0
Bennington,Bennington,Bennington 2-1,Governor,NA,NA,Blanks,0
Bennington,Bennington,Bennington 2-1 Nb,Governor,NA,NA,Blanks,0
Bennington,Bennington,Bennington 2-2,Governor,NA,NA,Blanks,0
Bennington,Bennington,Bennington 5,Governor,NA,NA,Blanks,0
Rutland,Benson,NA,Governor,NA,NA,Blanks,0
Franklin,Berkshire,NA,Governor,NA,NA,Blanks,0
Washington,Berlin,NA,Governor,NA,NA,Blanks,0
Windsor,Bethel,NA,Governor,NA,NA,Blanks,0
Essex,Bloomfield,NA,Governor,NA,NA,Blanks,0
Chittenden,Bolton,NA,Governor,NA,NA,Blanks,0
Orange,Bradford,NA,Governor,NA,NA,Blanks,0
Orange,Braintree,NA,Governor,NA,NA,Blanks,0
Rutland,Brandon,NA,Governor,NA,NA,Blanks,0
Windham,Brattleboro,Windham 3-1,Governor,NA,NA,Blanks,0
Windham,Brattleboro,Windham 3-2,Governor,NA,NA,Blanks,0
Windham,Brattleboro,Windham 3-3,Governor,NA,NA,Blanks,0
Windsor,Bridgewater,NA,Governor,NA,NA,Blanks,0
Addison,Bridport,NA,Governor,NA,NA,Blanks,0
Essex,Brighton,NA,Governor,NA,NA,Blanks,0
Addison,Bristol,NA,Governor,NA,NA,Blanks,0
Orange,Brookfield,NA,Governor,NA,NA,Blanks,0
Windham,Brookline,NA,Governor,NA,NA,Blanks,0
Orleans,Brownington,NA,Governor,NA,NA,Blanks,0
Essex,Brunswick,NA,Governor,NA,NA,Blanks,0
Caledonia,Burke,NA,Governor,NA,NA,Blanks,0
Chittenden,Burlington,Chittenden 3-1,Governor,NA,NA,Blanks,0
Chittenden,Burlington,Chittenden 3-2,Governor,NA,NA,Blanks,0
Chittenden,Burlington,Chittenden 3-3,Governor,NA,NA,Blanks,0
Chittenden,Burlington,Chittenden 3-4,Governor,NA,NA,Blanks,0
Chittenden,Burlington,Chittenden 3-5,Governor,NA,NA,Blanks,0
Chittenden,Burlington,Chittenden 3-6,Governor,NA,NA,Blanks,0
Washington,Cabot,NA,Governor,NA,NA,Blanks,0
Washington,Calais,NA,Governor,NA,NA,Blanks,0
Lamoille,Cambridge,NA,Governor,NA,NA,Blanks,0
Essex,Canaan,NA,Governor,NA,NA,Blanks,0
Rutland,Castleton,NA,Governor,NA,NA,Blanks,0
Windsor,Cavendish,NA,Governor,NA,NA,Blanks,0
Orleans,Charleston,NA,Governor,NA,NA,Blanks,0
Chittenden,Charlotte,NA,Governor,NA,NA,Blanks,0
Orange,Chelsea,NA,Governor,NA,NA,Blanks,0
Windsor,Chester,NA,Governor,NA,NA,Blanks,0
Rutland,Chittenden,NA,Governor,NA,NA,Blanks,0
Rutland,Clarendon,NA,Governor,NA,NA,Blanks,0
Chittenden,Colchester,Chittenden 7-1,Governor,NA,NA,Blanks,0
Chittenden,Colchester,Chittenden 7-2,Governor,NA,NA,Blanks,0
Essex,Concord,NA,Governor,NA,NA,Blanks,0
Orange,Corinth,NA,Governor,NA,NA,Blanks,0
Addison,Cornwall,NA,Governor,NA,NA,Blanks,0
Orleans,Coventry,NA,Governor,NA,NA,Blanks,0
Orleans,Craftsbury,NA,Governor,NA,NA,Blanks,0
Rutland,Danby,NA,Governor,NA,NA,Blanks,0
Caledonia,Danville,NA,Governor,NA,NA,Blanks,0
Orleans,Derby,NA,Governor,NA,NA,Blanks,0
Bennington,Dorset,NA,Governor,NA,NA,Blanks,0
Windham,Dover,NA,Governor,NA,NA,Blanks,0
Windham,Dummerston,NA,Governor,NA,NA,Blanks,0
Washington,Duxbury,NA,Governor,NA,NA,Blanks,0
Essex,E. Haven,NA,Governor,NA,NA,Blanks,0
Washington,E. Montpelier,NA,Governor,NA,NA,Blanks,0
Lamoille,Eden,NA,Governor,NA,NA,Blanks,0
Lamoille,Elmore,NA,Governor,NA,NA,Blanks,0
Franklin,Enosburgh,NA,Governor,NA,NA,Blanks,0
Chittenden,Essex,Chittenden 6-1,Governor,NA,NA,Blanks,0
Chittenden,Essex,Chittenden 6-2,Governor,NA,NA,Blanks,0
Chittenden,Essex,Chittenden 6-3,Governor,NA,NA,Blanks,0
Rutland,Fair Haven,NA,Governor,NA,NA,Blanks,0
Franklin,Fairfax,NA,Governor,NA,NA,Blanks,0
Franklin,Fairfield,NA,Governor,NA,NA,Blanks,0
Orange,Fairlee,NA,Governor,NA,NA,Blanks,0
Washington,Fayston,NA,Governor,NA,NA,Blanks,0
Addison,Ferrisburgh,NA,Governor,NA,NA,Blanks,0
Franklin,Fletcher,NA,Governor,NA,NA,Blanks,0
Franklin,Franklin,NA,Governor,NA,NA,Blanks,0
Franklin,Georgia,NA,Governor,NA,NA,Blanks,0
Orleans,Glover,NA,Governor,NA,NA,Blanks,0
Addison,Goshen,NA,Governor,NA,NA,Blanks,0
Windham,Grafton,NA,Governor,NA,NA,Blanks,0
Essex,Granby,NA,Governor,NA,NA,Blanks,0
Grand Isle,Grand Isle,NA,Governor,NA,NA,Blanks,0
Addison,Granville,NA,Governor,NA,NA,Blanks,0
Orleans,Greensboro,NA,Governor,NA,NA,Blanks,0
Caledonia,Groton,NA,Governor,NA,NA,Blanks,0
Essex,Guildhall,NA,Governor,NA,NA,Blanks,0
Windham,Guilford,NA,Governor,NA,NA,Blanks,0
Windham,Halifax,NA,Governor,NA,NA,Blanks,0
Addison,Hancock,NA,Governor,NA,NA,Blanks,0
Caledonia,Hardwick,NA,Governor,NA,NA,Blanks,0
Windsor,Hartford,Windsor 6-1,Governor,NA,NA,Blanks,0
Windsor,Hartford,Windsor 6-2,Governor,NA,NA,Blanks,0
Windsor,Hartland,NA,Governor,NA,NA,Blanks,0
Franklin,Highgate,NA,Governor,NA,NA,Blanks,0
Chittenden,Hinesburg,Chittenden 1-1,Governor,NA,NA,Blanks,0
Chittenden,Hinesburg,Chittenden 1-2,Governor,NA,NA,Blanks,0
Orleans,Holland,NA,Governor,NA,NA,Blanks,0
Rutland,Hubbardton,NA,Governor,NA,NA,Blanks,0
Chittenden,Huntington,NA,Governor,NA,NA,Blanks,0
Lamoille,Hyde Park,NA,Governor,NA,NA,Blanks,0
Rutland,Ira,Rutland Rutland 1-1,Governor,NA,NA,Blanks,0
Rutland,Ira,Rutland Rutland 1-2,Governor,NA,NA,Blanks,0
Orleans,Irasburg,NA,Governor,NA,NA,Blanks,0
Grand Isle,Isle La Motte,NA,Governor,NA,NA,Blanks,0
Windham,Jamaica,NA,Governor,NA,NA,Blanks,0
Orleans,Jay,NA,Governor,NA,NA,Blanks,0
Chittenden,Jericho,NA,Governor,NA,NA,Blanks,0
Lamoille,Johnson,NA,Governor,NA,NA,Blanks,0
Rutland,Killington,NA,Governor,NA,NA,Blanks,0
Caledonia,Kirby,NA,Governor,NA,NA,Blanks,0
Bennington,Landgrove,NA,Governor,NA,NA,Blanks,0
Addison,Leicester,NA,Governor,NA,NA,Blanks,0
Essex,Lemington,NA,Governor,NA,NA,Blanks,0
Addison,Lincoln,NA,Governor,NA,NA,Blanks,0
Windham,Londonderry,NA,Governor,NA,NA,Blanks,0
Orleans,Lowell,NA,Governor,NA,NA,Blanks,0
Windsor,Ludlow,NA,Governor,NA,NA,Blanks,0
Essex,Lunenburg,NA,Governor,NA,NA,Blanks,0
Caledonia,Lyndon,NA,Governor,NA,NA,Blanks,0
Essex,Maidstone,NA,Governor,NA,NA,Blanks,0
Bennington,Manchester,NA,Governor,NA,NA,Blanks,0
Windham,Marlboro,NA,Governor,NA,NA,Blanks,0
Washington,Marshfield,NA,Governor,NA,NA,Blanks,0
Rutland,Mendon,NA,Governor,NA,NA,Blanks,0
Addison,Middlebury,NA,Governor,NA,NA,Blanks,0
Washington,Middlesex,NA,Governor,NA,NA,Blanks,0
Rutland,Middletown Springs,NA,Governor,NA,NA,Blanks,0
Chittenden,Milton,Chittenden 9,Governor,NA,NA,Blanks,0
Chittenden,Milton,Grand Isle-Chittenden 1-1,Governor,NA,NA,Blanks,0
Addison,Monkton,NA,Governor,NA,NA,Blanks,0
Franklin,Montgomery,NA,Governor,NA,NA,Blanks,0
Washington,Montpelier,NA,Governor,NA,NA,Blanks,0
Washington,Moretown,NA,Governor,NA,NA,Blanks,0
Orleans,Morgan,NA,Governor,NA,NA,Blanks,0
Lamoille,Morristown,NA,Governor,NA,NA,Blanks,0
Rutland,Mount Holly,NA,Governor,NA,NA,Blanks,0
Rutland,Mount Tabor,NA,Governor,NA,NA,Blanks,0
Addison,New Haven,NA,Governor,NA,NA,Blanks,0
Caledonia,Newark,NA,Governor,NA,NA,Blanks,0
Orange,Newbury,Center Town House,Governor,NA,NA,Blanks,0
Orange,Newbury,Town Office,Governor,NA,NA,Blanks,0
Orange,Newbury,West River Village,Governor,NA,NA,Blanks,0
Windham,Newfane,NA,Governor,NA,NA,Blanks,0
Orleans,Newport City,NA,Governor,NA,NA,Blanks,0
Orleans,Newport Town,NA,Governor,NA,NA,Blanks,0
Grand Isle,N. Hero,NA,Governor,NA,NA,Blanks,0
Washington,Northfield,NA,Governor,NA,NA,Blanks,0
Essex,Norton,NA,Governor,NA,NA,Blanks,0
Windsor,Norwich,NA,Governor,NA,NA,Blanks,0
Orange,Orange,NA,Governor,NA,NA,Blanks,0
Addison,Orwell,NA,Governor,NA,NA,Blanks,0
Addison,Panton,NA,Governor,NA,NA,Blanks,0
Rutland,Pawlet,NA,Governor,NA,NA,Blanks,0
Caledonia,Peacham,NA,Governor,NA,NA,Blanks,0
Bennington,Peru,NA,Governor,NA,NA,Blanks,0
Rutland,Pittsfield,NA,Governor,NA,NA,Blanks,0
Rutland,Pittsford,NA,Governor,NA,NA,Blanks,0
Washington,Plainfield,NA,Governor,NA,NA,Blanks,0
Windsor,Plymouth,NA,Governor,NA,NA,Blanks,0
Windsor,Pomfret,NA,Governor,NA,NA,Blanks,0
Rutland,Poultney,NA,Governor,NA,NA,Blanks,0
Bennington,Pownal,NA,Governor,NA,NA,Blanks,0
Rutland,Proctor,NA,Governor,NA,NA,Blanks,0
Windham,Putney,NA,Governor,NA,NA,Blanks,0
Orange,Randolph,NA,Governor,NA,NA,Blanks,0
Windsor,Reading,NA,Governor,NA,NA,Blanks,0
Bennington,Readsboro,NA,Governor,NA,NA,Blanks,0
Franklin,Richford,NA,Governor,NA,NA,Blanks,0
Chittenden,Richmond,NA,Governor,NA,NA,Blanks,0
Addison,Ripton,NA,Governor,NA,NA,Blanks,0
Windsor,Rochester,NA,Governor,NA,NA,Blanks,0
Windham,Rockingham,NA,Governor,NA,NA,Blanks,0
Washington,Roxbury,NA,Governor,NA,NA,Blanks,0
Windsor,Royalton,NA,Governor,NA,NA,Blanks,0
Bennington,Rupert,NA,Governor,NA,NA,Blanks,0
Rutland,Rutland City,Rutland 5-1,Governor,NA,NA,Blanks,0
Rutland,Rutland City,Rutland 5-2,Governor,NA,NA,Blanks,0
Rutland,Rutland City,Rutland 5-3,Governor,NA,NA,Blanks,0
Rutland,Rutland City,Rutland 5-4,Governor,NA,NA,Blanks,0
Rutland,Rutland Town,Elem. School,Governor,NA,NA,Blanks,0
Rutland,Rutland Town,Town Hall,Governor,NA,NA,Blanks,0
Caledonia,Ryegate,NA,Governor,NA,NA,Blanks,0
Franklin,Salisbury,NA,Governor,NA,NA,Blanks,0
Franklin,Sandgate,NA,Governor,NA,NA,Blanks,0
Chittenden,Searsburg,NA,Governor,NA,NA,Blanks,0
Caledonia,Shaftsbury,NA,Governor,NA,NA,Blanks,0
Addison,Sharon,NA,Governor,NA,NA,Blanks,0
Bennington,Sheffield,NA,Governor,NA,NA,Blanks,0
Bennington,Shelburne,Chittenden 5-1,Governor,NA,NA,Blanks,0
Bennington,Shelburne,Chittenden 5-2,Governor,NA,NA,Blanks,0
Bennington,Sheldon,NA,Governor,NA,NA,Blanks,0
Windsor,Shoreham,NA,Governor,NA,NA,Blanks,0
Caledonia,Shrewsbury,NA,Governor,NA,NA,Blanks,0
Chittenden,S. Burlington,Chittenden 3-10,Governor,NA,NA,Blanks,0
Chittenden,S. Burlington,Chittenden 3-7,Governor,NA,NA,Blanks,0
Chittenden,S. Burlington,Chittenden 3-8,Governor,NA,NA,Blanks,0
Chittenden,S. Burlington,Chittenden 3-9,Governor,NA,NA,Blanks,0
Franklin,S. Hero,NA,Governor,NA,NA,Blanks,0
Addison,Springfield,Windsor 1-1,Governor,NA,NA,Blanks,0
Addison,Springfield,Windsor 1-2,Governor,NA,NA,Blanks,0
Rutland,St. Albans City,NA,Governor,NA,NA,Blanks,0
Chittenden,St. Albans Town,NA,Governor,NA,NA,Blanks,0
Grand Isle,St. George,NA,Governor,NA,NA,Blanks,0
Windsor,St. Johnsbury,NA,Governor,NA,NA,Blanks,0
Bennington,Stamford,NA,Governor,NA,NA,Blanks,0
Caledonia,Stannard,NA,Governor,NA,NA,Blanks,0
Addison,Starksboro,NA,Governor,NA,NA,Blanks,0
Windsor,Stockbridge,NA,Governor,NA,NA,Blanks,0
Lamoille,Stowe,NA,Governor,NA,NA,Blanks,0
Orange,Strafford,NA,Governor,NA,NA,Blanks,0
Windham,Stratton,NA,Governor,NA,NA,Blanks,0
Rutland,Sudbury,NA,Governor,NA,NA,Blanks,0
Bennington,Sunderland,NA,Governor,NA,NA,Blanks,0
Caledonia,Sutton,NA,Governor,NA,NA,Blanks,0
Franklin,Swanton,NA,Governor,NA,NA,Blanks,0
Orange,Thetford,NA,Governor,NA,NA,Blanks,0
Rutland,Tinmouth,NA,Governor,NA,NA,Blanks,0
Orange,Topsham,NA,Governor,NA,NA,Blanks,0
Windham,Townshend,NA,Governor,NA,NA,Blanks,0
Orleans,Troy,NA,Governor,NA,NA,Blanks,0
Orange,Tunbridge,NA,Governor,NA,NA,Blanks,0
Chittenden,Underhill,NA,Governor,NA,NA,Blanks,0
Addison,Vergennes,NA,Governor,NA,NA,Blanks,0
Windham,Vernon,NA,Governor,NA,NA,Blanks,0
Orange,Vershire,NA,Governor,NA,NA,Blanks,0
Essex,Victory,NA,Governor,NA,NA,Blanks,0
Washington,Waitsfield,NA,Governor,NA,NA,Blanks,0
Caledonia,Walden,NA,Governor,NA,NA,Blanks,0
Rutland,Wallingford,NA,Governor,NA,NA,Blanks,0
Addison,Waltham,NA,Governor,NA,NA,Blanks,0
Windham,Wardsboro,NA,Governor,NA,NA,Blanks,0
Washington,Warren,NA,Governor,NA,NA,Blanks,0
Orange,Washington,NA,Governor,NA,NA,Blanks,0
Washington,Waterbury,NA,Governor,NA,NA,Blanks,0
Caledonia,Waterford,NA,Governor,NA,NA,Blanks,0
Lamoille,Waterville,NA,Governor,NA,NA,Blanks,0
Windsor,Weathersfield,NA,Governor,NA,NA,Blanks,0
Rutland,Wells,NA,Governor,NA,NA,Blanks,0
Orange,W. Fairlee,NA,Governor,NA,NA,Blanks,0
Rutland,W. Haven,NA,Governor,NA,NA,Blanks,0
Rutland,W. Rutland,NA,Governor,NA,NA,Blanks,0
Windsor,W. Windsor,NA,Governor,NA,NA,Blanks,0
Orleans,Westfield,NA,Governor,NA,NA,Blanks,0
Chittenden,Westford,NA,Governor,NA,NA,Blanks,0
Windham,Westminster,Windham 4,Governor,NA,NA,Blanks,0
Windham,Westminster,Windham 5,Governor,NA,NA,Blanks,0
Orleans,Westmore,NA,Governor,NA,NA,Blanks,0
Windsor,Weston,NA,Governor,NA,NA,Blanks,0
Addison,Weybridge,NA,Governor,NA,NA,Blanks,0
Caledonia,Wheelock,NA,Governor,NA,NA,Blanks,0
Addison,Whiting,NA,Governor,NA,NA,Blanks,0
Windham,Whitingham,NA,Governor,NA,NA,Blanks,0
Orange,Williamstown,NA,Governor,NA,NA,Blanks,0
Chittenden,Williston,NA,Governor,NA,NA,Blanks,0
Windham,Wilmington,NA,Governor,NA,NA,Blanks,0
Windham,Windham,NA,Governor,NA,NA,Blanks,0
Windsor,Windsor,NA,Governor,NA,NA,Blanks,0
Bennington,Winhall,NA,Governor,NA,NA,Blanks,0
Chittenden,Winooski,NA,Governor,NA,NA,Blanks,0
Lamoille,Wolcott,NA,Governor,NA,NA,Blanks,0
Washington,Woodbury,NA,Governor,NA,NA,Blanks,0
Bennington,Woodford,NA,Governor,NA,NA,Blanks,0
Windsor,Woodstock,NA,Governor,NA,NA,Blanks,0
Washington,Worcester,NA,Governor,NA,NA,Blanks,0
